period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2030,0.007163031972005384,SWITCH,PJMW,PJMW_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week,all,MWh,2030
2030,6792914.004917455,SWITCH,PJMW,PJMW_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,10865760.291233057,SWITCH,PJMW,PJMW_landbasedwind_class3_moderate_1_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,2581256.4184301966,SWITCH,PJMW,PJMW_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,13251459.323671635,SWITCH,PJMW,PJMW_landbasedwind_class3_moderate_3_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,1403781.0066424464,SWITCH,PJMW,PJMW_landbasedwind_class3_moderate_4_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,12800647.10226927,SWITCH,PJMW,PJMW_landbasedwind_class3_moderate_5_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,365325.3424380572,SWITCH,PJMW,PJMW_landbasedwind_class3_moderate_6_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,13143630.217177784,SWITCH,PJMW,PJMW_landbasedwind_class3_moderate_7_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,0.10637672099486059,SWITCH,PJMW,PJMW_landbasedwind_class3_moderate_8_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.2092071008572915,SWITCH,PJMW,PJMW_landbasedwind_class3_moderate_9_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,35024520.50054515,SWITCH,PJMW,PJMW_natural_gas_fired_combined_cycle_1,Natural Gas,base_52_week,all,MWh,2030
2030,230974.09510519833,SWITCH,PJMW,PJMW_natural_gas_fired_combined_cycle_2,Natural Gas,base_52_week,all,MWh,2030
2030,0.0051140839339328704,SWITCH,PJMW,PJMW_natural_gas_fired_combustion_turbine_1,Natural Gas,base_52_week,all,MWh,2030
2030,48495.54122215173,SWITCH,PJMW,PJMW_natural_gas_fired_combustion_turbine_2,Natural Gas,base_52_week,all,MWh,2030
2030,12911.52414163794,SWITCH,PJMW,PJMW_natural_gas_internal_combustion_engine_1,Natural Gas,base_52_week,all,MWh,2030
2030,12877.570745266621,SWITCH,PJMW,PJMW_natural_gas_steam_turbine_1,Natural Gas,base_52_week,all,MWh,2030
2030,0.007492450032089638,SWITCH,PJMW,PJMW_naturalgas_fframe_ct_moderate_0,Natural Gas,base_52_week,all,MWh,2030
2030,118159959.7510461,SWITCH,PJMW,PJMW_naturalgas_hframe_cc_95_ccs_moderate_0,CCS,base_52_week,all,MWh,2030
2030,0.15156524362432577,SWITCH,PJMW,PJMW_naturalgas_hframe_cc_moderate_0,Natural Gas,base_52_week,all,MWh,2030
2030,52398842.791248955,SWITCH,PJMW,PJMW_nuclear_1,Nuclear,base_52_week,all,MWh,2030
2030,0.016875610993554113,SWITCH,PJMW,PJMW_nuclear_nuclear_moderate_0,Nuclear,base_52_week,all,MWh,2030
2030,0.0240341699650307,SWITCH,PJMW,PJMW_offshorewind_class3_moderate_fixed_0_1,Wind,base_52_week,all,MWh,2030
2030,0.026074179161895146,SWITCH,PJMW,PJMW_offshorewind_class3_moderate_fixed_0_2,Wind,base_52_week,all,MWh,2030
2030,0.03758331880212101,SWITCH,PJMW,PJMW_offshorewind_class3_moderate_fixed_0_3,Wind,base_52_week,all,MWh,2030
2030,9012843.546359377,SWITCH,PJMW,PJMW_onshore_wind_turbine_1,Wind,base_52_week,all,MWh,2030
2030,0.0019041600612840692,SWITCH,PJMW,PJMW_petroleum_liquids_1,Other,base_52_week,all,MWh,2030
2030,1764293.7311665642,SWITCH,PJMW,PJMW_small_hydroelectric_1,Hydro,base_52_week,all,MWh,2030
2030,8510545.139321817,SWITCH,PJMW,PJMW_solar_photovoltaic_1,Solar,base_52_week,all,MWh,2030
2030,2.038271738984469,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_0_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.08908496315247821,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_10_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,0.07265919470492702,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_11_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,0.05773223522299954,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_12_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.0707731311871226,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_13_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,0.0641025274871226,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_14_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,0.05497232879227335,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_15_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,0.05865235203534512,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_16_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.03695339169594073,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_17_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,0.049464951022078554,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_18_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,0.06507820079894108,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_19_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,14496090.47731698,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_1_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.5863689784821333,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_2_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,34736285.7921415,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_3_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,0.10799578876879952,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_4_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.21998836562463675,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_5_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.14899678986009895,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_6_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,0.165615797155626,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_7_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,0.10405356737683485,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_8_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.08230787759255315,SWITCH,PJMW,PJMW_utilitypv_class1_moderate_9_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,153521.82002726695,SWITCH,RMRG,RMRG_batteries_1,Battery,base_52_week,all,MWh,2030
2030,0.14966604944839182,SWITCH,RMRG,RMRG_battery_moderate_0,Battery,base_52_week,all,MWh,2030
2030,30222.686143890445,SWITCH,RMRG,RMRG_biomass_1,Other,base_52_week,all,MWh,2030
2030,17873.968508643287,SWITCH,RMRG,RMRG_biomass_2,Other,base_52_week,all,MWh,2030
2030,1592492.0242318455,SWITCH,RMRG,RMRG_conventional_hydroelectric_1,Hydro,base_52_week,all,MWh,2030
2030,0.003151412461090107,SWITCH,RMRG,RMRG_conventional_steam_coal_1,Coal,base_52_week,all,MWh,2030
2030,0.0028606524540403157,SWITCH,RMRG,RMRG_conventional_steam_coal_2,Coal,base_52_week,all,MWh,2030
2030,4336896.459237992,SWITCH,RMRG,RMRG_distributed_generation_1,Distributed Solar,base_52_week,all,MWh,2030
2030,1433554.3358614396,SWITCH,RMRG,RMRG_hydroelectric_pumped_storage_1,Hydro,base_52_week,all,MWh,2030
2030,0.002482461358249505,SWITCH,RMRG,RMRG_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week,all,MWh,2030
2030,0.007088644242365634,SWITCH,RMRG,RMRG_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week,all,MWh,2030
2030,0.8387202875700026,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.23192536209348222,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_10_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.4972861590706953,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_11_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.25969059298535296,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_12_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,3.5665635989577162,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_13_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.3231910682862966,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_14_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,0.24250389501349645,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_15_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,0.20780996398524615,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_16_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.531397580497467,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_17_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.2670187093861774,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_18_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.22477496738297037,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_19_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,13852472.430682013,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_1_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.22243254849758734,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_20_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.2599380337038211,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_21_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.26107852069683013,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_22_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.1811373451829216,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_23_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,0.1849592723568276,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_24_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,0.16601597795007533,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_25_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.1737345889183806,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_26_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.15239298397683282,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_27_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.3454343432053318,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_28_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.2108922915168409,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_29_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,27447942.666461404,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.19032964346078543,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_30_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.25462828282866934,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_31_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.15168829169612774,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_32_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,0.16070025548039646,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_33_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,0.1444345744664845,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_34_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.13432090899809943,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_35_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.2023490797550426,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_36_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.2843689081540178,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_37_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.16298596928939654,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_38_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.1750501371532616,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_39_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.8753379367684847,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_3_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.17460835389387838,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_40_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.11716525020712222,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_41_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,0.09638210107665474,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_42_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.1457547261324338,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_43_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.14895290610308828,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_44_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.23564005848680647,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_45_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.12767221138773047,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_46_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.1563590863840523,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_47_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.10222616662256175,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_48_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,0.1433789385558757,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_49_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,1724852.588929754,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_4_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,10015448.424463473,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_5_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,25123256.250255175,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_6_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,12163207.677850386,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_7_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,0.20102821523181852,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_8_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.3274972613539235,SWITCH,RMRG,RMRG_landbasedwind_class3_moderate_9_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,213869.30124166835,SWITCH,RMRG,RMRG_natural_gas_fired_combined_cycle_1,Natural Gas,base_52_week,all,MWh,2030
2030,1494587.1814356886,SWITCH,RMRG,RMRG_natural_gas_fired_combined_cycle_2,Natural Gas,base_52_week,all,MWh,2030
2030,0.00403533269246262,SWITCH,RMRG,RMRG_natural_gas_fired_combustion_turbine_1,Natural Gas,base_52_week,all,MWh,2030
2030,0.004614605792376679,SWITCH,RMRG,RMRG_natural_gas_fired_combustion_turbine_2,Natural Gas,base_52_week,all,MWh,2030
2030,17846.11950605881,SWITCH,RMRG,RMRG_natural_gas_internal_combustion_engine_1,Natural Gas,base_52_week,all,MWh,2030
2030,0.005481150037774406,SWITCH,RMRG,RMRG_naturalgas_fframe_ct_moderate_0,Natural Gas,base_52_week,all,MWh,2030
2030,0.07039270990120078,SWITCH,RMRG,RMRG_naturalgas_hframe_cc_95_ccs_moderate_0,CCS,base_52_week,all,MWh,2030
2030,0.05333237697507678,SWITCH,RMRG,RMRG_naturalgas_hframe_cc_moderate_0,Natural Gas,base_52_week,all,MWh,2030
2030,0.013710031750686233,SWITCH,RMRG,RMRG_nuclear_nuclear_moderate_0,Nuclear,base_52_week,all,MWh,2030
2030,33166678.262084708,SWITCH,RMRG,RMRG_onshore_wind_turbine_1,Wind,base_52_week,all,MWh,2030
2030,0.0016610431345567111,SWITCH,RMRG,RMRG_petroleum_liquids_1,Other,base_52_week,all,MWh,2030
2030,879708.2109151337,SWITCH,RMRG,RMRG_small_hydroelectric_1,Hydro,base_52_week,all,MWh,2030
2030,5079410.815169715,SWITCH,RMRG,RMRG_solar_photovoltaic_1,Solar,base_52_week,all,MWh,2030
2030,0.1424965706098194,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_0_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.07013806735556383,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_10_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.03941554181421913,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_11_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.06449750710139342,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_12_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.047785451137496514,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_13_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.04803596894456224,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_14_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.49701662391196916,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_15_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,0.03352262577511377,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_16_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.029278851056030265,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_17_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.05375608482268492,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_18_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.035245588819472796,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_19_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.09654362168164116,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_1_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.048132501202341055,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_20_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.0326431365633628,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_21_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.03252790600687932,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_22_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.06198625885883256,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_23_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,0.04172792868902561,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_24_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.031475981906821285,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_25_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.034133752273899746,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_26_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.04207466827891157,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_27_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.02579690226941716,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_28_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.02847003167846151,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_29_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.07015361766465364,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_2_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.025422063180794367,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_30_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.033304860620001896,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_31_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,0.02725697873250131,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_32_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.023164805669089406,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_33_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.0344615190559551,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_34_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.025427778075957114,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_35_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.02883866485255458,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_36_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.04441077382976912,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_37_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.02942694706025849,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_38_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.0390816128508596,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_39_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,0.1176696615734851,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_3_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.1460268723937932,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_4_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.08750786729216642,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_5_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.09370440780346356,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_6_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,3300739.1632227567,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_7_anyQual_1,Solar,base_52_week,all,MWh,2030
2030,0.047994490962996565,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_8_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,0.036115298224853064,SWITCH,RMRG,RMRG_utilitypv_class1_moderate_9_anyQual_0,Solar,base_52_week,all,MWh,2030
2030,676.6534377417452,SWITCH,SPPC,SPPC_batteries_1,Battery,base_52_week,all,MWh,2030
2030,0.1272615562911175,SWITCH,SPPC,SPPC_battery_moderate_0,Battery,base_52_week,all,MWh,2030
2030,21386.273740179466,SWITCH,SPPC,SPPC_biomass_1,Other,base_52_week,all,MWh,2030
2030,41788.27584150943,SWITCH,SPPC,SPPC_biomass_2,Other,base_52_week,all,MWh,2030
2030,55983.21753813808,SWITCH,SPPC,SPPC_conventional_hydroelectric_1,Hydro,base_52_week,all,MWh,2030
2030,0.0028937847629197243,SWITCH,SPPC,SPPC_conventional_steam_coal_1,Coal,base_52_week,all,MWh,2030
2030,0.004425503473168973,SWITCH,SPPC,SPPC_conventional_steam_coal_2,Coal,base_52_week,all,MWh,2030
2030,942058.8711550139,SWITCH,SPPC,SPPC_distributed_generation_1,Distributed Solar,base_52_week,all,MWh,2030
2030,0.002565401396011095,SWITCH,SPPC,SPPC_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week,all,MWh,2030
2030,0.007291427563923177,SWITCH,SPPC,SPPC_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week,all,MWh,2030
2030,4.354008386592578,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.2474412577115446,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_10_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.41454667399995837,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_11_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.6878428641814631,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_12_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.38215364726887124,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_13_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,0.20946829621912347,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_14_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.3887056102118068,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_15_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.2950273289710248,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_16_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.2748568060885025,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_17_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,0.08791100719600017,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_18_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.1311553293913535,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_19_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,34214012.2581058,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_1_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.1400500253273114,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_20_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.2380416483031046,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_21_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,11859350.078470325,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_2_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,0.594882041158227,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_3_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.6155240128927096,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_4_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.953196676143923,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_5_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,0.34906831358002316,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_6_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.3561059531462923,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_7_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.6023327121167409,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_8_anyQual_0,Wind,base_52_week,all,MWh,2030
2030,0.5170348645973777,SWITCH,SPPC,SPPC_landbasedwind_class3_moderate_9_anyQual_1,Wind,base_52_week,all,MWh,2030
2030,2001485.5709810124,SWITCH,SPPC,SPPC_natural_gas_fired_combined_cycle_1,Natural Gas,base_52_week,all,MWh,2030
2030,69611.12861370793,SWITCH,SPPC,SPPC_natural_gas_fired_combined_cycle_2,Natural Gas,base_52_week,all,MWh,2030
